,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,hour,day,month
count,26668224,24454656.0,24454656.0,26668224.0,3227286.0,6062766.0,5790079.0,5625765.0,5767537.0,11624984.0,5279118.0,4215570.0,5411891.0,18910342.0,19264794.0,19324273.0,0.0,26668224.0,26668224.0,26668224.0
unique,251,,,,,,,,,,,,,,,,,,,
top,48_201_0671,,,,,,,,,,,,,,,,,,,
freq,210816,,,,,,,,,,,,,,,,,,,
mean,,30.503437042236328,-97.39112091064453,1372809450.0,219.7461395263672,60.77353286743164,2.633728265762329,6.43052864074707,8.967958450317383,26.881982803344727,8.947336196899414,0.8902774453163147,0.2691279351711273,68.10306549072266,161.42437744140625,7.1639604568481445,,11.5,15.680327868852459,6.5109289617486334
std,,1.8262321949005127,3.0185627937316895,9128600.746951707,306.2587890625,26.7674503326416,11.42845630645752,10.404107093811035,22.392745971679688,18.208576202392578,7.807132720947266,5.116760730743408,0.40446773171424866,16.47623634338379,94.9269027709961,4.560281753540039,,6.922186682215151,8.817766378225594,3.4551997909850485
min,,25.89251708984375,-106.54730224609375,1356998400.0,-27857.947265625,-274.5,-761.787841796875,-479.56658935546875,-373.08709716796875,-1024.0,-4.980000019073486,-310.8093566894531,-0.09200000017881393,-179.5,0.0,0.0,,0.0,1.0,1.0
25%,,29.567136764526367,-97.91165924072266,1364903925.0,103.5270004272461,43.03340148925781,0.05012999847531319,1.834030032157898,2.0303800106048584,15.613397598266602,4.569300174713135,-0.11201000213623047,0.00019999999494757503,56.900001525878906,97.9000015258789,3.817699909210205,,5.75,8.0,4.0
50%,,29.910934448242188,-97.1129150390625,1372809450.0,168.6937255859375,65.26000213623047,0.38025999069213867,3.880539894104004,4.384990215301514,26.0,7.5746002197265625,0.20048999786376953,0.006099999882280827,70.69999694824219,153.1999969482422,6.400000095367432,,11.5,16.0,7.0
75%,,31.87616729736328,-95.25749969482422,1380714975.0,255.3023223876953,81.38999938964844,1.2653499841690063,8.09904956817627,9.4975004196167,37.79289245605469,11.52400016784668,0.7186200022697449,0.4474000036716461,80.19999694824219,205.1999969482422,9.600000381469727,,17.25,23.0,10.0
max,,35.382747650146484,-93.76134490966797,1388620500.0,40179.1953125,1771.27001953125,622.4132690429688,1265.738037109375,2524.916259765625,455.9583435058594,998.947998046875,457.4130859375,1.9350999593734741,2952.39990234375,360.0,55.900001525878906,,23.0,31.0,12.0
