AQS_Code,3.81
Latitude,15.25
Longitude,15.25
epoch,0.0
co,95.28
humid,96.82
no,91.62
no2,89.1
nox,88.78
o3,82.33
pm25,100.0
so2,94.36
solar,95.78
temp,72.95
winddir,75.59
windspd,74.56
dew,100.0
hour,0.0
day,0.0
month,0.0
