,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,60060,60060.0,60060.0,60060.0,56788.0,52339.0,55918.0,55918.0,55918.0,59153.0,49827.0,59561.0,55288.0,60024.0,55361.0,59885.0,0.0,55361.0,55361.0,60060.0,60060.0,60060.0,60060.0,60060.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,60060,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29472351074219,1310310060.3896103,222.80072021484375,66.56433868408203,7.850653171539307,10.853860855102539,18.66485595703125,21.651885986328125,10.660030364990234,1.22690749168396,0.3893422782421112,68.8380126953125,171.70700073242188,5.574548244476318,,-1.2260222869673003,0.4543879786511044,13.0,191.06493506493507,15.992207792207791,6.781818181818182,2011.0
std,,0.0,0.0,9474494.423798084,247.8165740966797,17.01640510559082,25.127235412597656,10.661053657531738,31.78119659423828,15.651485443115234,6.435195446014404,3.2276861667633057,0.4883587956428528,15.159518241882324,95.44960021972656,3.1686551570892334,,5.10648392017956,3.3260602572364335,3.741688536491819,109.65838879458776,8.790412716191824,3.5725339478788936,0.0
min,,29.686389923095703,-95.29472351074219,1293865200.0,-147.22998046875,11.390000343322754,-0.47154000401496887,-15.965669631958008,-15.415650367736816,-1.5709999799728394,-0.13729999959468842,-1.0317800045013428,-0.0006000000284984708,21.200000762939453,0.0,0.0,,-18.97908262672672,-12.874866481746787,7.0,1.0,1.0,1.0,2011.0
25%,,29.686389923095703,-95.29472351074219,1302084825.0,113.93490409851074,54.46500015258789,0.38530999422073364,3.5257198810577393,4.275680065155029,9.276590347290039,6.5406999588012695,0.1163100004196167,0.0003000000142492354,58.099998474121094,108.5,3.0,,-4.369059305663626,-1.5963937236919872,10.0,96.0,8.0,4.0,2011.0
50%,,29.686389923095703,-95.29472351074219,1310390850.0,170.32688903808594,71.45999908447266,1.1853200197219849,7.405584812164307,8.880130290985107,20.449159622192383,9.327799797058105,0.3197900056838989,0.10199999809265137,71.5,171.8000030517578,5.199999809265137,,-1.5119633678261306,0.3490291862344681,13.0,192.0,16.0,7.0,2011.0
75%,,29.686389923095703,-95.29472351074219,1318696875.0,248.015869140625,80.09499740600586,4.183707594871521,14.682777643203735,19.06686496734619,30.78215980529785,13.572199821472168,0.9838899970054626,0.7519250065088272,80.0,229.10000610351562,7.599999904632568,,1.8983333771878308,2.5030199484509854,16.0,288.0,24.0,10.0,2011.0
max,,29.686389923095703,-95.29472351074219,1325361300.0,5105.2236328125,94.06999969482422,450.1922302246094,83.67273712158203,481.196533203125,116.2562484741211,87.7759017944336,102.79659271240234,1.829200029373169,101.9000015258789,359.8999938964844,21.0,,16.560727508092018,17.87707649359693,19.0,365.0,31.0,12.0,2011.0
