,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,137453,137453.0,137453.0,137453.0,0.0,137453.0,0.0,136841.0,136841.0,128488.0,73800.0,128529.0,137453.0,137453.0,137453.0,137453.0,0.0,137453.0,137453.0,137453.0,137453.0,137453.0,137453.0,137453.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,137453,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29470825195312,1488569632.9843655,,68.47237396240234,,9.138012886047363,11.463054656982422,28.66790008544922,9.80690860748291,-0.031564828008413315,0.09044816344976425,69.11634826660156,175.6915283203125,6.289671897888184,,-3.014112701764736,0.9753106389447956,8.695561391893957,62.43378463911301,16.036092337017017,2.554553192727696,2017.0
std,,0.0,0.0,1952258.7419925083,,20.9057559967041,,8.136375427246094,12.616318702697754,11.984648704528809,5.2719035148620605,1.047075867652893,0.18492628633975983,7.552788257598877,80.7494888305664,3.374650478363037,,5.423830797285576,3.390339261913483,8.872377144891011,22.597494895129586,9.119637153644431,0.7983928382730956,0.0
min,,29.686389923095703,-95.29472351074219,1483228800.0,,10.670000076293945,,-3.1580801010131836,-3.072230100631714,-0.6351699829101562,-3.1136999130249023,-13.015600204467773,0.000699999975040555,26.5,0.0,0.10000000149011612,,-39.39309399013,-34.13500286399855,0.0,1.0,1.0,1.0,2017.0
25%,,29.686389923095703,-95.29472351074219,1487204700.0,,54.189998626708984,,3.9945499897003174,4.608349800109863,22.16939926147461,6.235400199890137,-0.33886998891830444,0.0012000000569969416,64.30000305175781,130.1999969482422,3.9000000953674316,,-7.0,-1.0870399894305869,2.0,47.0,8.0,2.0,2017.0
50%,,29.686389923095703,-95.29472351074219,1488928500.0,,74.19000244140625,,6.204939842224121,7.701240062713623,29.17639923095703,8.739100456237793,-0.1604900062084198,0.00139999995008111,69.69999694824219,172.6999969482422,6.199999809265137,,-3.4948783461417414,0.5841199887995672,5.0,66.0,17.0,3.0,2017.0
75%,,29.686389923095703,-95.29472351074219,1490227500.0,,85.69000244140625,,10.959400177001953,12.988699913024902,37.17959976196289,12.525400161743164,0.095940001308918,0.07859999686479568,74.4000015258789,202.8000030517578,8.600000381469727,,0.2710356946624207,3.0679575017824883,21.0,82.0,24.0,3.0,2017.0
max,,29.686389923095703,-95.29472351074219,1491433500.0,,98.45999908447266,,46.90439987182617,127.77999877929688,69.25340270996094,40.80160140991211,15.791999816894531,1.3181999921798706,99.9000015258789,359.8999938964844,44.900001525878906,,27.445246937763386,32.56504689240676,23.0,95.0,31.0,4.0,2017.0
