,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,57096,57096.0,57096.0,57096.0,40579.0,56897.0,0.0,0.0,0.0,53824.0,0.0,0.0,0.0,56798.0,55994.0,55996.0,0.0,55994.0,55994.0,57096.0,57096.0,57096.0,57096.0,57096.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,57096,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.71759605407715,-95.34142303466797,1372728686.0655737,192.86769104003906,67.70114135742188,,,,24.93869972229004,,,,68.20564270019531,147.41989135742188,8.582633972167969,,-1.0189114376184365,1.2765366988359372,13.0,182.50273224043715,15.680327868852459,6.5109289617486334,2013.0
std,,0.0,0.0,9128249.78142687,109.2216567993164,18.20026206970215,,,,14.929076194763184,,,,14.007741928100586,97.91142272949219,5.060227394104004,,8.16187534517924,5.476164452887068,3.7416901535749174,105.65092342733503,8.81784343269022,3.4552299844103045,0.0
min,,29.717599868774414,-95.34140014648438,1357023600.0,37.48400115966797,14.420000076293945,,,,-2.1470000743865967,,,,32.71900177001953,0.0,0.0,,-35.001580664118606,-26.279423678214826,7.0,1.0,1.0,1.0,2013.0
25%,,29.717599868774414,-95.34140014648438,1364822925.0,133.9739990234375,54.56399917602539,,,,13.37874984741211,,,,58.00299835205078,58.0,5.117000102996826,,-6.404454649818879,-1.7773027444066534,10.0,91.0,8.0,4.0,2013.0
50%,,29.717599868774414,-95.34140014648438,1372728450.0,170.95599365234375,71.54199981689453,,,,23.477499961853027,,,,71.08699798583984,154.0,8.204999923706055,,-0.978934740836928,1.0305180998354142,13.0,182.5,16.0,7.0,2013.0
75%,,29.717599868774414,-95.34140014648438,1380633975.0,216.52899932861328,83.01599884033203,,,,34.76125144958496,,,,78.88074684143066,210.0,11.656000137329102,,4.605976073181939,4.937805256271609,16.0,274.0,23.0,10.0,2013.0
max,,29.717599868774414,-95.34140014648438,1388519700.0,5279.0,95.09500122070312,,,,109.41999816894531,,,,98.47000122070312,359.0,38.31399917602539,,27.673868685551344,23.98095568245639,19.0,365.0,31.0,12.0,2013.0
