,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,81276,81276.0,81276.0,81276.0,26562.0,73490.0,0.0,0.0,0.0,75156.0,0.0,0.0,0.0,80426.0,73490.0,80450.0,0.0,73490.0,73490.0,81276.0,81276.0,81276.0,81276.0,81276.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,81276,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717594146728516,-95.34142303466797,1310633953.3810718,189.91184997558594,61.56757354736328,,,,34.940162658691406,,,,73.48064422607422,161.2449188232422,11.301531791687012,,-5.358813480676368,1.8122458222004918,8.705891037944781,194.99261774693636,15.782075889561494,6.9210098922191055,2011.0
std,,0.0,0.0,8620911.851708474,79.35189056396484,19.63656997680664,,,,16.823095321655273,,,,13.12527084350586,78.82856750488281,4.629899978637695,,9.119591637811917,5.116501102541019,8.880015421001234,99.77873001005547,8.85048862583861,3.26074474192865,0.0
min,,29.717599868774414,-95.34140014648438,1293840000.0,11.73900032043457,10.911999702453613,,,,0.4129999876022339,,,,23.524999618530273,0.0,0.0,,-28.22121895582487,-23.03898127189837,0.0,1.0,1.0,1.0,2011.0
25%,,29.717599868774414,-95.34140014648438,1303430700.0,144.229248046875,46.69350051879883,,,,22.80699920654297,,,,65.54749870300293,133.0,8.055999755859375,,-11.67003026593276,-1.3881538275080931,2.0,112.0,8.0,4.0,2011.0
50%,,29.717599868774414,-95.34140014648438,1310712150.0,172.7259979248047,65.06500244140625,,,,32.4370002746582,,,,75.93399810791016,169.0,11.03499984741211,,-7.463990790103264,1.4786786859061016,5.0,196.0,16.0,7.0,2011.0
75%,,29.717599868774414,-95.34140014648438,1318044000.0,213.06124877929688,77.53299713134766,,,,44.73749923706055,,,,82.59100341796875,191.0,14.366999626159668,,-0.2569988482980319,4.967287982902379,21.0,281.0,23.0,10.0,2011.0
max,,29.717599868774414,-95.34140014648438,1325375700.0,2508.7099609375,123.09200286865234,,,,126.98300170898438,,,,104.6969985961914,359.0,34.50699996948242,,31.511198013737978,28.607599516156824,23.0,365.0,31.0,12.0,2011.0
