,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,80283,80283.0,80283.0,80283.0,67404.0,80260.0,0.0,0.0,0.0,80283.0,0.0,0.0,0.0,80260.0,80260.0,80260.0,0.0,80260.0,80260.0,80283.0,80283.0,80283.0,80283.0,80283.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,80283,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717592239379883,-95.34142303466797,1489214294.00994,164.10507202148438,44.9951057434082,,,,46.21303939819336,,,,71.50537872314453,178.4410858154297,12.335538864135742,,-6.2772751751490725,2.33062809983111,14.706861975760747,69.64461965795996,16.03127685811442,2.797566109886277,2017.0
std,,0.0,0.0,1669623.7678089642,33.581851959228516,19.79009246826172,,,,5.154163837432861,,,,7.492429733276367,72.31573486328125,4.694641590118408,,8.496657993812612,7.561567996425035,7.514485558450469,19.335529589588912,10.05213141344318,0.7823636799170951,0.0
min,,29.717599868774414,-95.34140014648438,1483382100.0,26.065000534057617,6.577000141143799,,,,40.000999450683594,,,,44.85300064086914,0.0,0.04399999976158142,,-26.164998782518282,-29.930691160535652,0.0,2.0,1.0,1.0,2017.0
25%,,29.717599868774414,-95.34140014648438,1487976300.0,142.35899353027344,27.989999771118164,,,,42.25699996948242,,,,65.91200256347656,132.0,9.088000297546387,,-12.213189590494522,-2.8397479285683507,8.0,55.0,4.0,2.0,2017.0
50%,,29.717599868774414,-95.34140014648438,1489729500.0,155.38600158691406,46.10200119018555,,,,44.904998779296875,,,,72.19499969482422,168.0,12.246000289916992,,-7.404516525441506,2.3511122057113005,18.0,76.0,18.0,3.0,2017.0
75%,,29.717599868774414,-95.34140014648438,1490560200.0,177.31700134277344,58.68674945831299,,,,49.1510009765625,,,,77.83599853515625,212.0,15.555999755859375,,-2.5951061209985484,8.308667271781728,21.0,85.0,24.0,3.0,2017.0
max,,29.717599868774414,-95.34140014648438,1491341700.0,340.3529968261719,89.26100158691406,,,,72.572998046875,,,,86.6780014038086,359.0,35.19499969482422,,25.788120133157268,25.023746917731145,23.0,94.0,31.0,4.0,2017.0
