,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,121824,121824.0,121824.0,121824.0,66580.0,85474.0,0.0,0.0,0.0,81336.0,0.0,0.0,0.0,85474.0,85483.0,85483.0,0.0,85483.0,85483.0,121824.0,121824.0,121824.0,121824.0,121824.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,121824,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717592239379883,-95.34141540527344,1279827628.7234042,173.60643005371094,66.04228973388672,,,,31.1275691986084,,,,72.27764129638672,159.57781982421875,9.412272453308105,,-3.0042663870936237,1.3121393683345242,11.5,203.32151300236407,15.815602836879433,7.1891252955082745,2010.0
std,,0.0,0.0,9651121.719073448,94.77442169189453,18.44326400756836,,,,17.321840286254883,,,,13.368376731872559,88.11013793945312,4.497838020324707,,8.251606562970496,5.475946106042559,6.922214963209444,111.70242466163808,8.76295173167714,3.649189882087123,0.0
min,,29.717599868774414,-95.34140014648438,1262304000.0,-2828.050048828125,9.300999641418457,,,,-1.690999984741211,,,,32.03099822998047,0.0,0.0,,-28.702910418125924,-24.26251690417045,0.0,1.0,1.0,1.0,2010.0
25%,,29.717599868774414,-95.34140014648438,1271354325.0,125.85625076293945,53.66450119018555,,,,18.43174934387207,,,,62.79399871826172,102.0,6.317999839782715,,-8.945551243745136,-2.2539127445161555,5.75,105.0,8.0,4.0,2010.0
50%,,29.717599868774414,-95.34140014648438,1280491050.0,156.01300048828125,69.02899932861328,,,,28.92799949645996,,,,76.10099792480469,165.0,9.126999855041504,,-4.430097573736578,1.2816971993596125,11.5,211.0,16.0,7.0,2010.0
75%,,29.717599868774414,-95.34140014648438,1289271375.0,197.86074447631836,81.21174812316895,,,,39.98124885559082,,,,82.0989990234375,207.0,12.200500011444092,,2.80195665451704,4.968001685927408,17.25,313.0,23.0,11.0,2010.0
max,,29.717599868774414,-95.34140014648438,1293839700.0,5481.89990234375,95.91899871826172,,,,159.572998046875,,,,99.99199676513672,359.0,30.469999313354492,,27.794766077652522,30.007092234281977,23.0,365.0,31.0,12.0,2010.0
