,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,147682,147682.0,147682.0,147682.0,0.0,147682.0,0.0,143762.0,143762.0,147682.0,142204.0,143298.0,147682.0,147682.0,147682.0,147682.0,0.0,147682.0,147682.0,147682.0,147682.0,147682.0,147682.0,147682.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,147682,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29470825195312,1460634366.0182014,,53.64071273803711,,6.272729873657227,8.82499885559082,50.5438346862793,8.53209114074707,0.30270636081695557,0.6170079708099365,75.69873809814453,166.13555908203125,6.744145393371582,,-2.8365609557596114,1.2622966804525182,16.578926341734267,104.7804674909603,13.61054834035292,4.012350861987243,2016.0
std,,0.0,0.0,2245766.055825601,,18.08670997619629,,3.6562678813934326,6.271309852600098,10.7960205078125,9.304011344909668,0.7739285826683044,0.4452647864818573,6.021209716796875,83.03985595703125,2.807063579559326,,5.377360147989312,3.8481001065914797,6.731270524562964,25.99965720281324,8.188853239535016,0.9332931107377502,0.0
min,,29.686389923095703,-95.29472351074219,1452712500.0,,17.31999969482422,,0.48100998997688293,-0.01827000081539154,40.00230026245117,-0.04960000142455101,-1.1742899417877197,0.000750000006519258,55.5,0.0,0.10000000149011612,,-19.638029122178413,-17.191794909097553,0.0,13.0,1.0,1.0,2016.0
25%,,29.686389923095703,-95.29472351074219,1459188600.0,,38.279998779296875,,3.9083499908447266,4.993150234222412,43.1968994140625,5.261099815368652,-0.22940999269485474,0.19499999284744263,71.5999984741211,114.69999694824219,4.800000190734863,,-6.795467726737478,-0.9912155402515416,16.0,88.0,7.0,3.0,2016.0
50%,,29.686389923095703,-95.29472351074219,1461181200.0,,56.70000076293945,,5.467589855194092,7.2195000648498535,47.87770080566406,7.314300060272217,0.0827300027012825,0.584879994392395,76.0,161.3000030517578,6.400000095367432,,-3.426963600339432,1.534451083215761,19.0,111.0,12.0,4.0,2016.0
75%,,29.686389923095703,-95.29472351074219,1462581000.0,,66.2699966430664,,7.604750156402588,10.396499633789062,55.12810134887695,10.603799819946289,0.678409993648529,1.0402499437332153,80.19999694824219,193.39999389648438,8.399999618530273,,1.0002617514859249,3.9317641172843283,21.0,128.0,21.0,5.0,2016.0
max,,29.686389923095703,-95.29472351074219,1463868000.0,,98.55000305175781,,39.0625,51.99359893798828,127.93199920654297,489.8340148925781,6.535890102386475,1.465499997138977,87.80000305175781,359.8999938964844,26.100000381469727,,17.1546082211735,15.860386273141375,23.0,142.0,31.0,5.0,2016.0
