,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,68796,68796.0,68796.0,68796.0,68651.0,67797.0,68339.0,68339.0,68339.0,63398.0,57032.0,64079.0,68649.0,61806.0,65092.0,65092.0,0.0,65092.0,65092.0,68796.0,68796.0,68796.0,68796.0,68796.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,68796,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29472351074219,1185779572.1350079,260.2335205078125,66.98811340332031,6.104344844818115,15.209900856018066,21.394994735717773,23.0322322845459,13.283095359802246,1.927750587463379,0.10069206357002258,73.45628356933594,154.51324462890625,4.879107475280762,,-1.619014031045665,1.1574957650949749,8.706959706959706,210.9187162044305,15.847549276120704,7.439037153322867,2007.0
std,,0.0,0.0,8616890.371283246,307.2108459472656,15.70826530456543,23.407114028930664,11.383410453796387,29.99237632751465,17.44912338256836,7.676735877990723,4.985529899597168,0.20556974411010742,12.391880989074707,81.84834289550781,2.7191855907440186,,4.393686545940924,2.816821911945468,8.880471308551154,99.7319912789701,8.791588505158963,3.2592186660708378,0.0
min,,29.686389923095703,-95.29472351074219,1167609600.0,-165.24037170410156,4.320000171661377,-1.188249945640564,0.41815999150276184,0.5313199758529663,-0.8479400277137756,0.07129999995231628,-4.894050121307373,0.0010999999940395355,32.29999923706055,0.0,0.10000000149011612,,-15.959960657013431,-15.170006105532494,0.0,1.0,1.0,1.0,2007.0
25%,,29.686389923095703,-95.29472351074219,1179803625.0,101.25556182861328,58.20000076293945,0.332940012216568,6.8701300621032715,7.719904899597168,9.612879753112793,7.975599765777588,0.43953999876976013,0.003000000026077032,67.02499961853027,112.89998626708984,2.9000000953674316,,-4.462354891657627,-0.5312903475612475,2.0,142.0,8.0,5.0,2007.0
50%,,29.686389923095703,-95.29472351074219,1186728150.0,179.5436248779297,70.7699966430664,0.8831499814987183,11.71051025390625,12.967570304870605,20.133630752563477,11.614899635314941,0.8776100277900696,0.0035000001080334187,77.0,153.1999969482422,4.599999904632568,,-2.193081574150705,1.155948902945298,5.0,222.0,16.0,8.0,2007.0
75%,,29.686389923095703,-95.29472351074219,1192936800.0,307.46923828125,79.37000274658203,2.2860798835754395,20.113140106201172,22.912525177001953,33.2342414855957,17.01984930038452,1.7004400491714478,0.07339999824762344,82.0999984741211,192.1999969482422,6.599999904632568,,0.6521227140216537,2.9732240224033886,21.0,294.0,23.0,10.0,2007.0
max,,29.686389923095703,-95.29472351074219,1199145300.0,3751.8955078125,91.2300033569336,391.9899597167969,75.18343353271484,445.14898681640625,107.4329833984375,147.16099548339844,121.76722717285156,1.2691999673843384,100.0999984741211,359.8999938964844,17.200000762939453,,16.373476619163615,12.514146543802704,23.0,365.0,31.0,12.0,2007.0
