,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,71760,71760.0,71760.0,71760.0,66737.0,64698.0,66498.0,66492.0,66492.0,69738.0,50366.0,70197.0,71450.0,71650.0,71396.0,71396.0,0.0,71396.0,71396.0,71760.0,71760.0,71760.0,71760.0,71760.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,71760,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.6863956451416,-95.29472351074219,1248899406.5217392,169.08950805664062,71.17066955566406,9.79296588897705,3.806029796600342,13.61909008026123,19.63728904724121,10.738199234008789,2.466813087463379,0.3376217484474182,67.95726776123047,164.5821075439453,5.534605979919434,,-0.7702096861318465,0.3745986311141938,13.0,210.29347826086956,15.771739130434783,7.4195652173913045,2009.0
std,,0.0,0.0,9479931.026671354,283.2437438964844,17.406335830688477,28.84030532836914,10.278501510620117,35.00160217285156,15.42447280883789,6.549855709075928,4.766415596008301,0.43491849303245544,14.277195930480957,101.25397491455078,3.1023755073547363,,5.206811451482358,3.5231489663772297,3.7416834576803875,109.7213125031895,8.852847122363736,3.5868438299685,0.0
min,,29.686389923095703,-95.29472351074219,1230793200.0,-143.54539489746094,10.510000228881836,-1.5276299715042114,-20.59197998046875,-19.65019989013672,-11.69674015045166,0.06750000268220901,-3.05826997756958,-0.010200000368058681,27.899999618530273,0.0,0.0,,-20.2401711420231,-18.71707776707891,7.0,1.0,1.0,1.0,2009.0
25%,,29.686389923095703,-95.29472351074219,1240632825.0,34.79487991333008,59.709999084472656,0.4868299961090088,-3.248159885406494,-2.2195799350738525,7.06033992767334,6.436349868774414,0.4841099977493286,-0.0006000000284984708,56.79999923706055,81.0999984741211,3.200000047683716,,-4.098178694986418,-1.6274499302599308,10.0,114.75,8.0,4.0,2009.0
50%,,29.686389923095703,-95.29472351074219,1250558850.0,91.36653137207031,75.06999969482422,1.5694400072097778,1.2009899616241455,3.321424961090088,16.929529190063477,9.489449977874756,0.8990499973297119,0.09009999781847,70.4000015258789,167.39999389648438,5.099999904632568,,-0.695607828841896,0.4928990772282976,13.0,229.5,16.0,8.0,2009.0
75%,,29.686389923095703,-95.29472351074219,1257341175.0,180.27468872070312,85.0999984741211,5.283637523651123,8.57444953918457,14.62462043762207,29.49492073059082,13.48675012588501,2.3339900970458984,0.6287000179290771,79.30000305175781,229.60000610351562,7.400000095367432,,3.0993932691566437,2.5998106481119776,16.0,308.0,23.0,11.0,2009.0
max,,29.686389923095703,-95.29472351074219,1262289300.0,4705.31591796875,99.79000091552734,532.4307250976562,70.84539031982422,533.5966186523438,158.81715393066406,70.80599975585938,128.8327178955078,1.742900013923645,100.4000015258789,359.8999938964844,20.299999237060547,,18.31920730401055,13.215347511213956,19.0,365.0,31.0,12.0,2009.0
