,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,143446,143446.0,143446.0,143446.0,150.0,143392.0,150.0,131348.0,131348.0,141473.0,142556.0,142429.0,143392.0,143392.0,143392.0,143392.0,0.0,143392.0,143392.0,143446.0,143446.0,143446.0,143446.0,143446.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,143446,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29470825195312,1393303944.4285655,198.60719299316406,73.71419525146484,9.207517623901367,13.898599624633789,21.144750595092773,21.51275634765625,9.457990646362305,0.7443313002586365,0.27362900972366333,55.13373565673828,152.31582641601562,6.038171768188477,,0.19085410101707084,0.7111825093623304,13.000989919551609,55.642255622324775,15.105252150635081,2.3549907282182843,2014.0
std,,0.0,0.0,1685602.3926071648,71.25008392333984,17.59596061706543,11.93336009979248,10.058152198791504,26.751482009887695,12.760932922363281,5.117907524108887,1.6308417320251465,0.39547649025917053,12.007241249084473,107.16319274902344,3.119924545288086,,5.919202790366975,3.2579946389481056,3.738014864692957,19.511132937196326,7.940160540968908,0.7053134466461898,0.0
min,,29.686389923095703,-95.29472351074219,1388559600.0,86.91780090332031,0.4099999964237213,0.22542999684810638,0.4771000146865845,0.3833400011062622,-0.7267299890518188,-0.0794999971985817,-0.9483000040054321,-0.00139999995008111,27.100000381469727,0.0,0.0,,-16.614945858733318,-14.161328665113375,7.0,1.0,1.0,1.0,2014.0
25%,,29.686389923095703,-95.29472351074219,1392129300.0,137.06268310546875,63.709999084472656,1.0577800273895264,6.395199775695801,7.265230178833008,11.916500091552734,6.178100109100342,-0.10074999928474426,0.00039999998989515007,46.900001525878906,46.20000076293945,3.700000047683716,,-3.8327712036437145,-1.2125920884081771,10.0,42.0,9.0,2.0,2014.0
50%,,29.686389923095703,-95.29472351074219,1393588500.0,199.7437973022461,79.5,3.710890054702759,10.551300048828125,12.157400131225586,22.494800567626953,8.558699607849121,0.27094000577926636,0.03790000081062317,56.900001525878906,153.89999389648438,5.699999809265137,,-0.33646100660720785,0.8070905927047801,13.0,59.0,15.0,2.0,2014.0
75%,,29.686389923095703,-95.29472351074219,1394715600.0,247.3814239501953,87.5,14.154272556304932,18.83829975128174,23.69529914855957,29.5487003326416,11.696399688720703,0.8467000126838684,0.4438999891281128,65.0,213.89999389648438,8.199999809265137,,4.896114053108828,2.726489236841977,16.0,72.0,22.0,3.0,2014.0
max,,29.686389923095703,-95.29472351074219,1395764100.0,377.75811767578125,97.55000305175781,44.86016082763672,61.382198333740234,317.2340087890625,80.21859741210938,54.27730178833008,26.171499252319336,1.5260000228881836,79.69999694824219,359.8999938964844,17.5,,15.630322844268356,10.663849198711953,19.0,84.0,31.0,3.0,2014.0
