,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,563517,563517.0,563517.0,563517.0,0.0,563517.0,0.0,539129.0,539129.0,544215.0,561961.0,545378.0,563517.0,563517.0,563517.0,563517.0,0.0,563517.0,563517.0,563517.0,563517.0,563517.0,563517.0,563517.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,563517,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686399459838867,-95.2947769165039,1430588379.4078972,,72.44989776611328,,7.950769901275635,9.918272018432617,27.18631935119629,11.124360084533691,-0.09672573208808899,0.2521214187145233,68.1187744140625,151.90380859375,5.8536224365234375,,-3.361239584817866,1.8169029933289984,11.477973157863916,122.238528740038,15.72662226694137,4.550396882436555,2015.0
std,,0.0,0.0,1447040.0506841927,,17.59061622619629,,7.095729351043701,11.500767707824707,14.693596839904785,6.2011189460754395,0.4591794013977051,0.36573925614356995,25.090532302856445,66.41590881347656,2.8668770790100098,,4.4859801962733306,2.785822688618305,6.921942173931295,16.748405320220527,8.457101936584573,0.49745411183008853,0.0
min,,29.686389923095703,-95.29472351074219,1427846400.0,,9.220000267028809,,-7.707389831542969,-1.2737900018692017,-0.05119000002741814,-0.0925000011920929,-1.0006500482559204,0.00013000000035390258,-43.20000076293945,0.20000000298023224,0.0,,-20.2920853353192,-15.133220650590784,0.0,91.0,1.0,4.0,2015.0
25%,,29.686389923095703,-95.29472351074219,1429379400.0,,64.43000030517578,,3.405250072479248,4.165589809417725,18.0177001953125,7.0767998695373535,-0.3483699858188629,0.0012499999720603228,70.4000015258789,113.4000015258789,3.700000047683716,,-6.61242576380942,0.09773347604878724,5.0,108.0,9.0,4.0,2015.0
50%,,29.686389923095703,-95.29472351074219,1430688600.0,,77.98999786376953,,5.748859882354736,6.6427202224731445,24.944900512695312,9.715499877929688,-0.199070006608963,0.027499999850988388,75.5999984741211,153.6999969482422,5.5,,-3.4365969458561594,2.0917892057607874,11.0,123.0,16.0,5.0,2015.0
75%,,29.686389923095703,-95.29472351074219,1431846900.0,,85.58999633789062,,10.13129997253418,11.44950008392334,34.0901985168457,13.714300155639648,0.0,0.41912999749183655,79.0999984741211,178.89999389648438,7.800000190734863,,-0.6741905168461643,3.5655904254136286,17.0,137.0,23.0,5.0,2015.0
max,,29.686389923095703,-95.29472351074219,1433044500.0,,96.3499984741211,,148.34100341796875,265.2380065917969,101.54399871826172,49.06949996948242,5.580269813537598,1.591249942779541,90.0999984741211,359.8999938964844,22.399999618530273,,15.865067165584191,11.28231605437326,23.0,151.0,31.0,5.0,2015.0
