,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,61632,61632.0,61632.0,61632.0,58515.0,60874.0,57842.0,57843.0,57843.0,56920.0,55204.0,58025.0,61435.0,60602.0,60781.0,60780.0,0.0,60780.0,60780.0,61632.0,61632.0,61632.0,61632.0,61632.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,61632,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29472351074219,1279324650.0,201.08534240722656,69.4229507446289,3.9260804653167725,10.143057823181152,14.15312385559082,26.985227584838867,11.608412742614746,1.5322035551071167,0.34300124645233154,79.91028594970703,163.594482421875,5.401993751525879,,-2.5773980526983493,0.7185423699115443,11.5,197.5,15.789719626168225,7.009345794392523,2010.0
std,,0.0,0.0,5337531.0696987985,190.10670471191406,16.68704605102539,13.0541353225708,9.725580215454102,20.028682708740234,19.396644592285156,6.3765387535095215,2.835735321044922,0.46936002373695374,8.108330726623535,80.468017578125,2.9068992137908936,,4.457421139164963,3.256390372400814,6.922242710521599,61.77630549773006,8.827476209691033,1.997656529806695,0.0
min,,29.686389923095703,-95.29472351074219,1270080000.0,-1207.9715576171875,9.890000343322754,-13.031740188598633,-9.834219932556152,-49.67087936401367,-12.097000122070312,-4.249899864196777,-13.69734001159668,-0.002300000051036477,49.5,0.0,0.0,,-17.55802300504057,-13.537180675994644,0.0,91.0,1.0,4.0,2010.0
25%,,29.686389923095703,-95.29472351074219,1274702325.0,121.7368392944336,58.810001373291016,0.2549099922180176,4.046689987182617,4.7594099044799805,11.812190055847168,7.078350067138672,0.3614799976348877,-0.0010000000474974513,75.69999694824219,120.19999694824219,3.200000047683716,,-5.531662899257786,-1.4020236122625969,5.75,144.0,8.0,5.0,2010.0
50%,,29.686389923095703,-95.29472351074219,1279324650.0,172.69752502441406,73.16999816894531,0.7124000191688538,6.695479869842529,7.612539768218994,23.99268913269043,10.502900123596191,0.6408100128173828,0.039900001138448715,80.9000015258789,167.89999389648438,5.0,,-2.7088625930181642,0.6223810257444863,11.5,197.5,16.0,7.0,2010.0
75%,,29.686389923095703,-95.29472351074219,1283946975.0,238.60418701171875,83.08000183105469,1.8083300590515137,12.425519943237305,14.7014799118042,38.65335941314697,15.300975322723389,1.4419300556182861,0.6185500025749207,85.30000305175781,207.6999969482422,7.300000190734863,,0.3482801242707556,2.7617942969214173,17.25,251.0,23.0,9.0,2010.0
max,,29.686389923095703,-95.29472351074219,1288569300.0,3443.470947265625,94.80000305175781,318.6587219238281,79.7115478515625,369.43994140625,138.3250274658203,70.12650299072266,55.800048828125,1.799299955368042,99.0,359.8999938964844,18.399999618530273,,13.790319486279724,16.328980053868722,23.0,304.0,31.0,10.0,2010.0
