,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,891627,891627.0,891627.0,891627.0,0.0,891603.0,0.0,853206.0,853206.0,862683.0,887977.0,863104.0,891603.0,891603.0,891603.0,891603.0,0.0,891603.0,891603.0,891627.0,891627.0,891627.0,891627.0,891627.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,891627,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686355590820312,-95.2948226928711,1428610227.7972739,,73.31863403320312,,10.117060661315918,13.882933616638184,24.569019317626953,10.21332836151123,0.03549464792013168,0.23360280692577362,64.76586151123047,157.72242736816406,5.7204132080078125,,-2.0960035342867567,1.206802166462283,11.500193466550474,99.34232812599888,16.25420158878096,3.7727255904094426,2015.0
std,,0.0,0.0,3054100.1574738817,,18.195083618164062,,8.589045524597168,18.94544792175293,14.76209545135498,5.789279460906982,0.7407889366149902,0.3542325496673584,21.546672821044922,86.13264465332031,2.8775947093963623,,5.092262747675963,3.036932329354436,6.922246571866341,35.34930376728513,8.529717125240271,1.174267214706468,0.0
min,,29.686389923095703,-95.29472351074219,1420070400.0,,9.220000267028809,,-7.707389831542969,-1.2737900018692017,-6.358260154724121,-0.0925000011920929,-1.0244200229644775,-9.999999747378752e-05,-43.20000076293945,0.0,0.0,,-20.2920853353192,-15.133220650590784,0.0,1.0,1.0,1.0,2015.0
25%,,29.686389923095703,-95.29472351074219,1426464300.0,,63.40999984741211,,4.199160099029541,5.07928991317749,14.75879955291748,6.372300148010254,-0.33177998661994934,0.0012499999720603228,60.29999923706055,106.69999694824219,3.5,,-5.744476595576508,-0.6484480757433815,5.0,75.0,9.0,3.0,2015.0
50%,,29.686389923095703,-95.29472351074219,1429145700.0,,78.6500015258789,,7.398530006408691,8.400030136108398,23.0398006439209,9.10420036315918,-0.15365999937057495,0.01413000002503395,71.19999694824219,157.5,5.300000190734863,,-2.24947677478054,1.3535989224944842,12.0,106.0,17.0,4.0,2015.0
75%,,29.686389923095703,-95.29472351074219,1431187200.0,,87.16999816894531,,13.37559986114502,15.492400169372559,32.94770050048828,12.571599960327148,0.1481499969959259,0.3707500100135803,77.5,192.3000030517578,7.599999904632568,,1.2303439577267514,3.1391197798638166,17.0,129.0,24.0,5.0,2015.0
max,,29.686389923095703,-95.29472351074219,1433044500.0,,99.66000366210938,,148.34100341796875,408.177001953125,101.54399871826172,59.88610076904297,15.130499839782715,1.591249942779541,90.0999984741211,359.8999938964844,22.399999618530273,,15.865067165584191,13.146968694555492,23.0,151.0,31.0,5.0,2015.0
