,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,269642,269642.0,269642.0,269642.0,176505.0,269493.0,0.0,0.0,0.0,231312.0,0.0,0.0,0.0,269493.0,269493.0,269493.0,0.0,269493.0,269493.0,269642.0,269642.0,269642.0,269642.0,269642.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,269642,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717592239379883,-95.34138488769531,1393230913.6080432,212.0703887939453,67.7570571899414,,,,26.665597915649414,,,,56.0338249206543,163.22474670410156,10.227851867675781,,0.11316031136601892,0.9467579572834147,11.493814020071056,54.85978816356502,15.183561908011363,2.326199182619918,2014.0
std,,0.0,0.0,1725305.4004298442,77.57484436035156,20.5712890625,,,,14.176054000854492,,,,11.945191383361816,111.3744125366211,4.604165554046631,,9.974100073958947,5.04141685113515,6.909891785827376,19.97131446389009,7.881906871055494,0.7243588845629313,0.0
min,,29.717599868774414,-95.34140014648438,1388534400.0,-19.51799964904785,11.692999839782715,,,,-37.20500183105469,,,,26.384000778198242,0.0,0.0,,-23.81848158034611,-24.481185943433992,0.0,1.0,1.0,1.0,2014.0
25%,,29.717599868774414,-95.34140014648438,1392012600.0,163.9770050048828,54.332000732421875,,,,16.59600067138672,,,,48.11199951171875,59.0,7.0289998054504395,,-7.937550489278397,-2.012627684364032,6.0,41.0,9.0,2.0,2014.0
50%,,29.717599868774414,-95.34140014648438,1393524000.0,193.125,71.75399780273438,,,,26.361000061035156,,,,58.01300048828125,162.0,10.0,,-1.0522389290216143,1.2728868081569304,11.0,58.0,16.0,2.0,2014.0
75%,,29.717599868774414,-95.34140014648438,1394682300.0,238.7729949951172,86.21600341796875,,,,34.834999084472656,,,,65.47699737548828,231.0,13.097999572753906,,8.403535377983976,4.162184901612164,17.0,72.0,22.0,3.0,2014.0
max,,29.717599868774414,-95.34140014648438,1395764100.0,1000.0,93.93499755859375,,,,94.1510009765625,,,,79.17900085449219,359.0,28.5310001373291,,27.46899864800852,19.629888854923813,23.0,84.0,31.0,3.0,2014.0
