,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,57252,57252.0,57252.0,57252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57252.0,57252.0,57252.0,57252.0,57252.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,57252,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.6863956451416,-95.29471588134766,1088688685.4223433,,,,,,,,,,,,,,,,13.0,183.00272479564032,15.716621253405995,6.498637602179836,2004.0
std,,0.0,0.0,9153192.480732523,,,,,,,,,,,,,,,,3.741690064290911,105.93961239202356,8.8331535449033,3.4585226226061336,0.0
min,,29.686389923095703,-95.29472351074219,1072940400.0,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,2004.0
25%,,29.686389923095703,-95.29472351074219,1080751425.0,,,,,,,,,,,,,,,,10.0,91.0,8.0,3.0,2004.0
50%,,29.686389923095703,-95.29472351074219,1088688450.0,,,,,,,,,,,,,,,,13.0,183.0,16.0,7.0,2004.0
75%,,29.686389923095703,-95.29472351074219,1096625475.0,,,,,,,,,,,,,,,,16.0,275.0,23.0,10.0,2004.0
max,,29.686389923095703,-95.29472351074219,1104522900.0,,,,,,,,,,,,,,,,19.0,366.0,31.0,12.0,2004.0
