,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,371403,371403.0,371403.0,371403.0,0.0,371403.0,0.0,369545.0,369545.0,347650.0,371403.0,347268.0,371403.0,371403.0,371403.0,371403.0,0.0,371403.0,371403.0,371403.0,371403.0,371403.0,371403.0,371403.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,371403,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686399459838867,-95.29470825195312,1428606669.2336895,,71.31824493408203,,9.759632110595703,11.956169128417969,26.67909049987793,10.472289085388184,0.05004659295082092,0.09543472528457642,65.88903045654297,157.5526580810547,5.788002014160156,,-2.3776127445910125,1.3425315757417093,8.696507567251745,99.41795839021225,16.273395745322468,3.774603328459921,2015.0
std,,0.0,0.0,3055346.241833449,,18.102083206176758,,8.450228691101074,14.977907180786133,15.010634422302246,5.720613479614258,0.639271080493927,0.19469290971755981,21.092927932739258,82.8377914428711,2.7039709091186523,,4.982806915313853,2.9203912259492673,8.878936136550388,35.36474798479144,8.541901137021686,1.1741329036995123,0.0
min,,29.686389923095703,-95.29472351074219,1420070400.0,,17.739999771118164,,-7.707389831542969,-1.2737900018692017,-0.15203000605106354,-0.08630000054836273,-0.9732000231742859,-9.999999747378752e-05,-19.399999618530273,0.0,0.0,,-19.19646167273557,-15.133220650590784,0.0,1.0,1.0,1.0,2015.0
25%,,29.686389923095703,-95.29472351074219,1426466100.0,,61.34000015258789,,4.225790023803711,4.873539924621582,16.82430076599121,6.830100059509277,-0.2985999882221222,0.0012000000569969416,62.70000076293945,110.9000015258789,3.799999952316284,,-5.879548227724977,-0.5260153134181897,2.0,75.0,9.0,3.0,2015.0
50%,,29.686389923095703,-95.29472351074219,1429146300.0,,76.47000122070312,,7.148580074310303,7.816500186920166,24.671899795532227,9.281000137329102,-0.1152300015091896,0.001500000013038516,72.5,157.39999389648438,5.400000095367432,,-2.945533200892014,1.5384883081938927,4.0,106.0,17.0,4.0,2015.0
75%,,29.686389923095703,-95.29472351074219,1431206700.0,,84.70999908447266,,12.380900382995605,13.292900085449219,35.63740158081055,12.609700202941895,0.199070006608963,0.08337999880313873,77.9000015258789,189.0,7.599999904632568,,0.7260474353102918,3.2201453071127766,21.0,129.0,24.0,5.0,2015.0
max,,29.686389923095703,-95.29472351074219,1433044500.0,,99.44999694824219,,75.12159729003906,237.08799743652344,90.44850158691406,59.88610076904297,13.98330020904541,1.3806300163269043,87.5999984741211,359.8999938964844,22.399999618530273,,15.865067165584191,11.599558307544385,23.0,151.0,31.0,5.0,2015.0
