,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,511188,511188.0,511188.0,511188.0,409272.0,511188.0,0.0,0.0,0.0,478171.0,0.0,0.0,0.0,511188.0,511188.0,511188.0,0.0,511188.0,511188.0,511188.0,511188.0,511188.0,511188.0,511188.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,511188,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717618942260742,-95.34134674072266,1430606134.7666612,173.94212341308594,71.67362213134766,,,,30.351961135864258,,,,74.24077606201172,146.40383911132812,10.583268165588379,,-4.824860441557023,4.279123474037222,11.491173501725392,122.4434806763852,15.763276915733547,4.556006792021722,2015.0
std,,0.0,0.0,1438686.9527321765,57.6795539855957,15.563222885131836,,,,14.803749084472656,,,,5.499063014984131,73.32145690917969,4.753570556640625,,7.852196653538989,5.599548740125438,6.914905706854351,16.652692093316897,8.423555560750815,0.4968538237439922,0.0
min,,29.717599868774414,-95.34140014648438,1427853900.0,-23.18000030517578,20.999000549316406,,,,0.20800000429153442,,,,53.57099914550781,0.0,0.0,,-31.43845420818269,-36.93384660006053,0.0,91.0,1.0,4.0,2015.0
25%,,29.717599868774414,-95.34140014648438,1429410000.0,134.55299377441406,62.50199890136719,,,,20.28700065612793,,,,70.4000015258789,117.0,7.50600004196167,,-10.118073030377989,1.1677832815253242,5.0,109.0,9.0,4.0,2015.0
50%,,29.717599868774414,-95.34140014648438,1430714400.0,159.89999389648438,75.1259994506836,,,,27.65399932861328,,,,75.13099670410156,145.0,10.144000053405762,,-6.218958560054007,4.738396395189423,11.0,124.0,16.0,5.0,2015.0
75%,,29.717599868774414,-95.34140014648438,1431857400.0,199.34800720214844,84.65599822998047,,,,38.22700119018555,,,,78.11000061035156,168.0,13.530499696731567,,-0.2000439150987344,7.844887228951255,17.0,137.0,23.0,5.0,2015.0
max,,29.717599868774414,-95.34140014648438,1433043300.0,750.9520263671875,92.9260025024414,,,,92.04900360107422,,,,89.35700225830078,359.0,39.41400146484375,,39.19808598404512,27.377297930206176,23.0,151.0,31.0,5.0,2015.0
