,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,43920,43920.0,43920.0,43920.0,30910.0,43680.0,0.0,0.0,0.0,40726.0,0.0,0.0,0.0,43609.0,43218.0,43218.0,0.0,43218.0,43218.0,43920.0,43920.0,43920.0,43920.0,43920.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,43920,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.71759796142578,-95.34141540527344,1372713206.0655737,178.5152587890625,62.2143669128418,,,,28.820404052734375,,,,70.6141128540039,151.2339324951172,9.734336853027344,,-3.2996410460199006,1.9335463078280208,8.7,182.50273224043715,15.680327868852459,6.5109289617486334,2013.0
std,,0.0,0.0,9128319.771665415,68.2662353515625,19.231945037841797,,,,14.6483736038208,,,,13.14990234375,85.73424530029297,4.702328681945801,,8.7252546387104,5.110259498288565,8.877600714143664,105.65120099456452,8.817866599022253,3.455239062027261,0.0
min,,29.717599868774414,-95.34140014648438,1356998400.0,21.524999618530273,8.434000015258789,,,,-0.5699999928474426,,,,33.96500015258789,0.0,0.0,,-42.818456293217785,-34.684217194023326,0.0,1.0,1.0,1.0,2013.0
25%,,29.717599868774414,-95.34140014648438,1364792325.0,131.90874862670898,49.00274848937988,,,,18.364999771118164,,,,61.56100082397461,104.0,6.73425018787384,,-9.43275103663039,-1.0567257032036794,2.0,91.0,8.0,4.0,2013.0
50%,,29.717599868774414,-95.34140014648438,1372723050.0,168.49000549316406,65.23250198364258,,,,27.400999069213867,,,,72.51699829101562,160.0,9.461000442504883,,-5.184377120453885,1.6964635307592109,4.5,182.5,16.0,7.0,2013.0
75%,,29.717599868774414,-95.34140014648438,1380603375.0,206.1877555847168,77.68050003051758,,,,37.9112491607666,,,,80.88800048828125,190.0,12.509750127792358,,2.828820522360458,5.185329242116223,21.0,274.0,23.0,10.0,2013.0
max,,29.717599868774414,-95.34140014648438,1388534100.0,1237.4200439453125,94.09700012207031,,,,112.322998046875,,,,102.84400177001953,359.0,43.479000091552734,,27.5842434402082,26.60704215517025,23.0,365.0,31.0,12.0,2013.0
