,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,95160,95160.0,95160.0,95160.0,81509.0,84670.0,75168.0,74414.0,75168.0,85411.0,0.0,84903.0,84385.0,84320.0,82308.0,82306.0,0.0,82304.0,82304.0,95160.0,95160.0,95160.0,95160.0,95160.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,95160,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.6863956451416,-95.29472351074219,1153911951.6393442,236.09019470214844,72.75646209716797,12.574207305908203,13.778600692749023,26.17141342163086,21.508806228637695,,3.5176496505737305,0.3498246669769287,72.72283935546875,154.93016052246094,4.993921756744385,,-1.0742406622481835,0.7396527068298686,13.0,206.9016393442623,15.759016393442623,7.311475409836065,2006.0
std,,0.0,0.0,8454291.14338564,346.2358093261719,15.428678512573242,36.04790115356445,10.442797660827637,41.07194900512695,20.067495346069336,,8.553001403808594,0.4347282648086548,11.853219032287598,91.63655090332031,2.973726749420166,,4.674086432532049,3.1990901430536485,3.7416770467512257,97.8504670045212,8.815046145984267,3.1965363352922567,0.0
min,,29.686389923095703,-95.29472351074219,1136098800.0,-1261.4737548828125,9.9399995803833,-3.0182600021362305,-0.07018999755382538,-0.34755998849868774,-2.3768200874328613,,-12.957220077514648,-0.021199999377131462,33.0,0.0,0.0,,-19.058008044378155,-18.587555582919208,7.0,1.0,1.0,1.0,2006.0
25%,,29.686389923095703,-95.29472351074219,1147860825.0,68.56468963623047,62.099998474121094,0.7333599925041199,5.658259868621826,7.092229843139648,5.708529949188232,,0.4209499955177307,0.0015999999595806003,66.5,86.10001373291016,2.799999952316284,,-3.9591819216067266,-0.9895348919665741,10.0,137.0,8.0,5.0,2006.0
50%,,29.686389923095703,-95.29472351074219,1154438850.0,142.40357971191406,77.04000091552734,2.256160020828247,10.620840072631836,13.836099624633789,17.78554916381836,,0.8959000110626221,0.12070000171661377,75.5,156.10000610351562,4.5,,-1.0881995943051987,0.8251844906866034,13.0,213.0,16.0,8.0,2006.0
75%,,29.686389923095703,-95.29472351074219,1161016875.0,264.0464782714844,85.4800033569336,7.73498010635376,19.35848045349121,28.26782989501953,30.407745361328125,,2.7330899238586426,0.6484000086784363,80.5999984741211,205.6999969482422,6.800000190734863,,1.9780817813539624,2.747055339890186,16.0,289.0,23.0,10.0,2006.0
max,,29.686389923095703,-95.29472351074219,1167594900.0,17781.998046875,95.79000091552734,524.3872680664062,71.64531707763672,535.8228759765625,159.02976989746094,,146.22799682617188,1.760599970817566,95.69999694824219,359.8999938964844,21.799999237060547,,17.224237342200123,14.035086396977219,19.0,365.0,31.0,12.0,2006.0
