,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,71104,71104.0,71104.0,71104.0,67033.0,59023.0,67823.0,67823.0,67823.0,66679.0,47146.0,66803.0,70621.0,70971.0,70970.0,70970.0,0.0,70970.0,70970.0,71104.0,71104.0,71104.0,71104.0,71104.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,71104,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.6863956451416,-95.29472351074219,1248830911.0261025,94.80859375,69.0814208984375,3.076044797897339,1.2568436861038208,4.346100807189941,24.073326110839844,11.78207015991211,1.5138180255889893,0.30306848883628845,78.30619812011719,168.2074737548828,5.771563529968262,,-2.2440391939082898,0.3534327182738106,11.504781728172818,209.56300630063006,15.921242124212421,7.4000900090009,2009.0
std,,0.0,0.0,5643768.196818573,151.6390838623047,16.75347900390625,10.026163101196289,8.195947647094727,15.459439277648926,16.54239273071289,6.311455726623535,3.224210023880005,0.4283968508243561,9.197500228881836,86.58079528808594,2.9604880809783936,,5.071413002709819,3.3460395203408715,6.920101288258685,65.32056249549152,8.88950287744124,2.1118008136980526,0.0
min,,29.686389923095703,-95.29472351074219,1238544000.0,-143.54539489746094,11.550000190734863,-1.95878005027771,-12.487000465393066,-12.495429992675781,-11.69674015045166,0.053700000047683716,-3.05826997756958,-0.009600000455975533,42.099998474121094,0.0,0.0,,-20.2401711420231,-17.943149943948765,0.0,91.0,1.0,4.0,2009.0
25%,,29.686389923095703,-95.29472351074219,1243876725.0,14.912090301513672,57.68000030517578,0.19880999624729156,-3.948460102081299,-3.3215699195861816,12.083589553833008,7.674449920654297,0.43004000186920166,-0.0010999999940395355,73.80000305175781,120.69999694824219,3.5,,-5.7618209551021575,-1.7082056976766369,6.0,152.0,8.0,6.0,2009.0
50%,,29.686389923095703,-95.29472351074219,1249209450.0,54.83750915527344,71.54000091552734,0.6947500109672546,-0.7745100259780884,0.14955000579357147,21.374849319458008,10.624600410461426,0.6490799784660339,0.022299999371170998,79.4000015258789,174.10000610351562,5.400000095367432,,-2.6287915389445615,0.37716682441081373,12.0,214.0,16.0,8.0,2009.0
75%,,29.686389923095703,-95.29472351074219,1254366975.0,119.56360626220703,82.7300033569336,1.782039999961853,4.284540176391602,6.302599906921387,33.29697036743164,14.676800012588501,1.1384899616241455,0.5194000005722046,84.19999694824219,211.89999389648438,7.599999904632568,,1.4727698781440695,2.4918417005069773,18.0,274.0,24.0,10.0,2009.0
max,,29.686389923095703,-95.29472351074219,1257033300.0,2122.48779296875,99.79000091552734,171.13682556152344,55.57405090332031,221.03948974609375,158.81715393066406,88.78399658203125,95.04647064208984,1.742900013923645,100.69999694824219,359.8999938964844,24.600000381469727,,23.4484904277065,14.79774588831459,23.0,304.0,31.0,10.0,2009.0
