,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,57408,57408.0,57408.0,57408.0,53289.0,41174.0,53153.0,48799.0,48799.0,51065.0,54460.0,56032.0,56364.0,51307.0,55993.0,55993.0,0.0,55993.0,55993.0,57408.0,57408.0,57408.0,57408.0,57408.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,57408,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.6863956451416,-95.29472351074219,1214876354.347826,254.065673828125,67.27771759033203,10.015193939208984,13.127463340759277,23.474578857421875,21.497900009155273,11.659855842590332,2.515723705291748,0.3485318422317505,68.33234405517578,158.44845581054688,5.564507007598877,,-1.2644812079421972,0.6713780316590651,13.0,182.50815217391303,15.67663043478261,6.483695652173913,2008.0
std,,0.0,0.0,9177330.59939875,469.4526672363281,17.42930030822754,27.689851760864258,10.902153015136719,35.85810852050781,17.23801612854004,7.687416076660156,5.851574420928955,0.43244847655296326,13.029953956604004,94.98937225341797,3.256140947341919,,5.2343822869774,3.4811320860168466,3.7416899754921507,106.21898906898976,8.854350070472272,3.4656619788883614,0.0
min,,29.686389923095703,-95.29472351074219,1199170800.0,-171.06959533691406,9.850000381469727,-1.6046700477600098,-9.853819847106934,-4.2924699783325195,-8.05331039428711,-0.3578000068664551,-0.95524001121521,-0.005100000184029341,33.20000076293945,0.0,0.0,,-21.92261649348433,-14.682578130040493,7.0,1.0,1.0,1.0,2008.0
25%,,29.686389923095703,-95.29472351074219,1206936825.0,82.7490463256836,55.65999984741211,0.6280199885368347,4.856110095977783,5.824950218200684,7.0447001457214355,6.6219751834869385,0.550790011882782,0.002899999963119626,59.400001525878906,88.5,3.0,,-4.591420072740587,-1.2607368293378878,10.0,90.75,8.0,3.0,2008.0
50%,,29.686389923095703,-95.29472351074219,1214875650.0,140.85568237304688,72.06999969482422,1.7361400127410889,9.600319862365723,11.933210372924805,19.892669677734375,9.87594985961914,0.976610004901886,0.1143999993801117,70.69999694824219,161.6999969482422,5.0,,-1.1900300104368526,0.7503111961308621,13.0,182.5,16.0,6.5,2008.0
75%,,29.686389923095703,-95.29472351074219,1222814475.0,243.67721557617188,81.81999969482422,6.001550197601318,18.668550491333008,25.671305656433105,31.306310653686523,14.532224893569946,2.1720499992370605,0.6469250023365021,78.0999984741211,213.3000030517578,7.699999809265137,,2.3248008125956936,2.6850784231927896,16.0,274.25,23.0,9.25,2008.0
max,,29.686389923095703,-95.29472351074219,1230753300.0,11910.3193359375,93.1500015258789,458.3520812988281,90.61949920654297,501.17645263671875,147.8492431640625,105.99099731445312,129.10606384277344,1.7275999784469604,96.30000305175781,359.8999938964844,22.899999618530273,,16.598906806301954,17.2511405879043,19.0,366.0,31.0,12.0,2008.0
