,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,65988,65988.0,65988.0,65988.0,36114.0,46237.0,0.0,0.0,0.0,44292.0,0.0,0.0,0.0,46237.0,46245.0,46245.0,0.0,46245.0,46245.0,65988.0,65988.0,65988.0,65988.0,65988.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,65988,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717594146728516,-95.34142303466797,1279833028.7234042,176.00521850585938,68.57774353027344,,,,28.97578239440918,,,,71.08051300048828,160.37908935546875,8.921061515808105,,-1.96561667394347,1.0687702442475344,13.0,203.32151300236407,15.815602836879433,7.1891252955082745,2010.0
std,,0.0,0.0,9651132.463681132,106.86869049072266,17.720500946044922,,,,16.95313262939453,,,,13.704012870788574,93.32390594482422,4.64537239074707,,8.032487502962935,5.62491476627637,3.741685738140204,111.70281259301649,8.76298216453439,3.649202555359573,0.0
min,,29.717599868774414,-95.34140014648438,1262329200.0,-2828.050048828125,10.13700008392334,,,,-1.690999984741211,,,,32.03099822998047,0.0,0.0,,-28.702910418125924,-24.26251690417045,7.0,1.0,1.0,1.0,2010.0
25%,,29.717599868774414,-95.34140014648438,1271349825.0,125.48749923706055,56.130001068115234,,,,16.37274932861328,,,,61.20500183105469,78.0,5.658999919891357,,-7.6261056622188566,-2.573063893470794,10.0,105.0,8.0,4.0,2010.0
50%,,29.717599868774414,-95.34140014648438,1280496450.0,154.89599609375,72.0479965209961,,,,26.714000701904297,,,,74.96399688720703,165.0,8.494999885559082,,-2.4807307298377523,1.0473505605986086,13.0,211.0,16.0,7.0,2010.0
75%,,29.717599868774414,-95.34140014648438,1289291700.0,197.39225387573242,83.10800170898438,,,,37.84825038909912,,,,81.08699798583984,221.0,11.767999649047852,,3.421318406619395,4.87808820577054,16.0,313.0,23.0,11.0,2010.0
max,,29.717599868774414,-95.34140014648438,1293825300.0,5481.89990234375,95.91899871826172,,,,159.572998046875,,,,99.6259994506836,359.0,29.386999130249023,,26.84636036374311,21.392559524283204,19.0,365.0,31.0,12.0,2010.0
