,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,177393,177393.0,177393.0,177393.0,143833.0,177393.0,0.0,0.0,0.0,170408.0,0.0,0.0,0.0,177393.0,177393.0,177393.0,0.0,177393.0,177393.0,177393.0,177393.0,177393.0,177393.0,177393.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,177393,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717592239379883,-95.3414306640625,1488594266.208926,175.20562744140625,65.05957794189453,,,,29.359127044677734,,,,65.82270812988281,165.23829650878906,10.697052001953125,,-3.749503508479103,1.854947477790254,13.026134063914585,62.53843725513408,16.081435005890874,2.556138066327307,2017.0
std,,0.0,0.0,1961957.2683215395,58.25154495239258,20.687854766845703,,,,11.526607513427734,,,,8.768430709838867,83.71427917480469,4.626088619232178,,8.542108830066303,6.735052393258409,3.7470147181222204,22.70750776182536,9.135975605938643,0.8037481501139947,0.0
min,,29.717599868774414,-95.34140014648438,1483254000.0,-5.831999778747559,11.404000282287598,,,,0.1420000046491623,,,,21.423999786376953,0.0,0.0,,-27.94196494611101,-39.68758842499675,7.0,1.0,1.0,1.0,2017.0
25%,,29.717599868774414,-95.34140014648438,1487182200.0,139.6300048828125,49.50899887084961,,,,21.981000900268555,,,,60.88100051879883,121.0,7.480000019073486,,-9.389551743172817,-2.204509329847582,10.0,46.0,8.0,2.0,2017.0
50%,,29.717599868774414,-95.34140014648438,1488977400.0,161.2239990234375,69.4010009765625,,,,28.934999465942383,,,,66.78199768066406,164.0,10.258999824523926,,-5.4854999999999965,1.8959857162876,13.0,67.0,17.0,3.0,2017.0
75%,,29.717599868774414,-95.34140014648438,1490265600.0,196.2169952392578,84.56800079345703,,,,37.707000732421875,,,,71.83499908447266,207.0,13.37600040435791,,2.005724081318925,6.476847404398702,16.0,82.0,24.0,3.0,2017.0
max,,29.717599868774414,-95.34140014648438,1491335700.0,789.031005859375,92.23899841308594,,,,60.30799865722656,,,,83.83200073242188,359.0,41.72999954223633,,24.022891043194534,25.023746917731145,19.0,94.0,31.0,4.0,2017.0
