,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,73232,73232.0,73232.0,73232.0,66158.0,65354.0,62174.0,61698.0,62174.0,62269.0,0.0,61766.0,65033.0,64994.0,63962.0,63961.0,0.0,63961.0,63961.0,73232.0,73232.0,73232.0,73232.0,73232.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,73232,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29472351074219,1153893249.6941228,233.80360412597656,68.84929656982422,6.691363334655762,13.983860969543457,20.542041778564453,26.28121566772461,,1.7414926290512085,0.11133429408073425,75.05702209472656,159.35743713378906,5.44738245010376,,-2.5982183719191343,1.2670661479745131,8.705866287961546,206.86410312431724,15.75256718374481,7.3104653703299105,2006.0
std,,0.0,0.0,8453911.377026387,347.9593200683594,15.864792823791504,27.978532791137695,11.334659576416016,34.01768493652344,19.845643997192383,,3.9914822578430176,0.22685478627681732,11.032973289489746,75.34635162353516,2.8089840412139893,,4.602624539542215,2.8327293279205397,8.880069040671765,97.84571134081479,8.818530041142946,3.196207988945421,0.0
min,,29.686389923095703,-95.29472351074219,1136073600.0,-99.61351013183594,7.829999923706055,-1.3179800510406494,0.44304001331329346,0.28964000940322876,-2.7519900798797607,,-3.1397299766540527,-0.021490000188350677,36.20000076293945,0.0,0.10000000149011612,,-18.961665631337755,-13.897882962673838,0.0,1.0,1.0,1.0,2006.0
25%,,29.686389923095703,-95.29472351074219,1147829325.0,79.11309051513672,58.2599983215332,0.30125999450683594,5.706029891967773,6.696410179138184,12.644339561462402,,0.3843500018119812,0.0,69.0999984741211,126.60001373291016,3.4000000953674316,,-5.6227830293918055,-0.4507839822440222,2.0,137.0,8.0,5.0,2006.0
50%,,29.686389923095703,-95.29472351074219,1154405850.0,145.91969299316406,72.5199966430664,0.7846300005912781,10.086694717407227,10.959420204162598,22.500980377197266,,0.7971500158309937,0.002300000051036477,77.5999984741211,158.60000610351562,5.099999904632568,,-3.1673574635181168,1.2894127240146034,5.0,213.0,16.0,8.0,2006.0
75%,,29.686389923095703,-95.29472351074219,1161032775.0,241.31402587890625,81.7300033569336,1.9025800228118896,18.575990676879883,19.89310073852539,35.384769439697266,,1.691602498292923,0.09189999848604202,82.69999694824219,187.8000030517578,7.199999809265137,,-0.22185185679197605,3.1213896111241666,21.0,289.0,23.0,10.0,2006.0
max,,29.686389923095703,-95.29472351074219,1167609300.0,3982.026123046875,99.41999816894531,379.086181640625,75.4017105102539,415.278076171875,147.40513610839844,,109.61894989013672,1.6054400205612183,96.4000015258789,359.8999938964844,19.100000381469727,,14.307985854594884,13.018359995864095,23.0,365.0,31.0,12.0,2006.0
