,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,405922,405922.0,405922.0,405922.0,0.0,405880.0,0.0,373814.0,373814.0,400449.0,379951.0,402323.0,405880.0,405880.0,405880.0,405880.0,0.0,405880.0,405880.0,405922.0,405922.0,405922.0,405922.0,405922.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,405922,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29472351074219,1459615362.563251,,75.24662017822266,,11.254692077636719,17.93425941467285,25.161739349365234,10.116860389709473,0.18760019540786743,0.3378581702709198,67.7798080444336,159.5757293701172,5.55232048034668,,-1.1197897107167483,0.8306201096413287,13.016781549164618,93.13485103049355,15.262917506318948,3.5724646606983606,2016.0
std,,0.0,0.0,2893641.9138523005,,18.9257755279541,,8.924956321716309,24.31012535095215,15.563552856445312,6.127198696136475,0.9463348388671875,0.4245552718639374,9.461352348327637,99.5309829711914,3.341705322265625,,5.245556114506448,3.5405667456983316,3.742981105169348,33.49410814876729,8.475425674306853,1.1586885466864394,0.0
min,,29.686389923095703,-95.29472351074219,1451631600.0,,14.5,,0.25053998827934265,-0.24966000020503998,-0.4320699870586395,-0.06350000202655792,-1.2239099740982056,0.00013000000035390258,36.70000076293945,0.0,0.0,,-18.56386591427001,-16.369892571688887,7.0,1.0,1.0,1.0,2016.0
25%,,29.686389923095703,-95.29472351074219,1457599200.0,,64.45999908447266,,4.559289932250977,5.730649948120117,13.914999961853027,5.9791998863220215,-0.3432599902153015,0.0012499999720603228,63.099998474121094,83.30000305175781,2.9000000953674316,,-4.532694037421086,-0.9297179340831084,10.0,70.0,8.0,3.0,2016.0
50%,,29.686389923095703,-95.29472351074219,1460116500.0,,80.16999816894531,,8.139039993286133,10.022000312805176,24.912700653076172,9.10770034790039,-0.08195000141859055,0.1002499982714653,69.4000015258789,160.8000030517578,5.199999809265137,,-0.7585814981092366,0.6362369220579046,13.0,99.0,15.0,4.0,2016.0
75%,,29.686389923095703,-95.29472351074219,1462086000.0,,90.47000122070312,,15.923399925231934,19.47570037841797,35.296199798583984,13.108400344848633,0.37821000814437866,0.6137499809265137,74.5999984741211,215.89999389648438,7.800000190734863,,2.4180884387690047,2.8512208774027776,16.0,122.0,22.0,5.0,2016.0
max,,29.686389923095703,-95.29472351074219,1463860500.0,,99.73999786376953,,108.56800079345703,425.0140075683594,83.46690368652344,288.4809875488281,13.088299751281738,1.469249963760376,88.30000305175781,359.8999938964844,20.200000762939453,,17.1546082211735,14.12272514553091,19.0,142.0,31.0,5.0,2016.0
