,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,438042,438042.0,438042.0,438042.0,349902.0,437695.0,0.0,0.0,0.0,409178.0,0.0,0.0,0.0,437695.0,437695.0,437695.0,0.0,437695.0,437695.0,438042.0,438042.0,438042.0,438042.0,438042.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,438042,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.71761131286621,-95.34135437011719,1428585807.243826,187.6314239501953,73.1110610961914,,,,26.275924682617188,,,,67.35118103027344,154.54586791992188,9.813627243041992,,-2.389553980922484,2.529132097214572,13.002677825414,98.99707562288548,16.22837992703896,3.7614863414923683,2015.0
std,,0.0,0.0,3114690.3245570194,70.67696380615234,16.930692672729492,,,,13.619531631469727,,,,11.485648155212402,93.75653839111328,4.732841491699219,,8.555507725873982,5.779622988414456,3.741244264018483,36.049721889930076,8.485176833835256,1.1975741556572403,0.0
min,,29.717599868774414,-95.34140014648438,1420095600.0,-12.383000373840332,17.3700008392334,,,,-0.7649999856948853,,,,28.979999542236328,0.0,0.0,,-27.430997992911216,-30.924,7.0,1.0,1.0,1.0,2015.0
25%,,29.717599868774414,-95.34140014648438,1426416900.0,140.05599975585938,62.362998962402344,,,,17.073999404907227,,,,61.9109992980957,105.0,6.664999961853027,,-8.498450504195375,-0.7059891063460182,10.0,74.0,9.0,3.0,2015.0
50%,,29.717599868774414,-95.34140014648438,1429186800.0,171.00999450683594,77.95999908447266,,,,24.989999771118164,,,,69.8949966430664,151.0,9.300999641418457,,-3.8440331560908745,2.6616855558612493,13.0,106.0,17.0,4.0,2015.0
75%,,29.717599868774414,-95.34140014648438,1431197100.0,216.20599365234375,87.19200134277344,,,,33.62699890136719,,,,76.01499938964844,194.0,12.626999855041504,,4.5387153583959385,6.381308765245353,16.0,129.0,24.0,5.0,2015.0
max,,29.717599868774414,-95.34140014648438,1433015700.0,1000.0,94.46099853515625,,,,84.0260009765625,,,,89.35700225830078,359.0,30.923999786376953,,27.468055690753683,27.024181487656737,19.0,150.0,31.0,5.0,2015.0
