,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,18820,18820.0,18820.0,18820.0,14047.0,18820.0,0.0,0.0,0.0,18820.0,0.0,0.0,0.0,18820.0,18731.0,18731.0,0.0,18731.0,18731.0,18820.0,18820.0,18820.0,18820.0,18820.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,18820,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.71759796142578,-95.34141540527344,1370976026.2699256,172.78463745117188,46.67472839355469,,,,50.08772659301758,,,,74.7399673461914,158.4856719970703,9.449051856994629,,-3.2618721993187667,1.613607697103685,15.319872476089266,162.12066950053136,15.356216790648247,5.857810839532412,2013.0
std,,0.0,0.0,7632019.14339478,38.07526397705078,17.034263610839844,,,,10.143387794494629,,,,11.839118957519531,87.07963562011719,5.443314552307129,,8.423621257160859,5.892146112468698,7.190308406109508,88.31059744867592,9.130135088684716,2.8828693783129533,0.0
min,,29.717599868774414,-95.34140014648438,1357851300.0,81.75,8.434000015258789,,,,40.000999450683594,,,,45.67599868774414,0.0,0.0,,-42.818456293217785,-34.684217194023326,0.0,10.0,1.0,1.0,2013.0
25%,,29.717599868774414,-95.34140014648438,1364404125.0,148.75150299072266,32.886250495910645,,,,42.90124988555908,,,,65.84475135803223,108.0,5.788000106811523,,-9.040240720380787,-1.3954458701773136,10.0,86.0,7.0,3.0,2013.0
50%,,29.717599868774414,-95.34140014648438,1369255350.0,169.42799377441406,46.75550079345703,,,,46.9685001373291,,,,75.22799682617188,158.0,9.17199993133545,,-3.842378760592116,1.3702094792873831,18.0,142.0,15.0,5.0,2013.0
75%,,29.717599868774414,-95.34140014648438,1377790575.0,191.57250213623047,58.69749927520752,,,,53.48924922943115,,,,84.94325065612793,196.0,12.59600019454956,,1.1257978339846033,5.674816533030031,21.0,241.0,24.0,8.0,2013.0
max,,29.717599868774414,-95.34140014648438,1388358000.0,579.8740234375,92.50399780273438,,,,112.322998046875,,,,102.84400177001953,359.0,43.479000091552734,,27.673868685551344,22.66674943986097,23.0,363.0,31.0,12.0,2013.0
