,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,123264,123264.0,123264.0,123264.0,11212.0,105892.0,0.0,0.0,0.0,113158.0,0.0,0.0,0.0,122596.0,105892.0,122596.0,0.0,105892.0,105892.0,123264.0,123264.0,123264.0,123264.0,123264.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,123264,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717592239379883,-95.34142303466797,1310860650.0,178.19058227539062,61.90663528442383,,,,34.80113983154297,,,,79.78985595703125,169.7022247314453,10.083547592163086,,-5.085231569874547,0.5911194699706844,11.5,197.5,15.789719626168225,7.009345794392523,2011.0
std,,0.0,0.0,5337509.4186685,92.71715545654297,18.25072479248047,,,,18.93277931213379,,,,8.457996368408203,77.44397735595703,5.321315288543701,,7.968002309553089,5.191861676499236,6.922214631305815,61.776054909837534,8.82744040213275,1.9976484265616765,0.0
min,,29.717599868774414,-95.34140014648438,1301616000.0,49.80799865722656,12.729000091552734,,,,-1.3200000524520874,,,,48.345001220703125,0.0,0.0,,-34.802479701446835,-23.72539725138018,0.0,91.0,1.0,4.0,2011.0
25%,,29.717599868774414,-95.34140014648438,1306238325.0,130.17599487304688,47.5890007019043,,,,20.42799949645996,,,,75.37799835205078,139.0,6.271999835968018,,-10.469727187611237,-2.652179604556084,5.75,144.0,8.0,5.0,2011.0
50%,,29.717599868774414,-95.34140014648438,1310860650.0,151.27050018310547,64.62000274658203,,,,31.66900062561035,,,,80.02200317382812,176.0,9.502500057220459,,-5.617454507558346,0.22717797459411898,11.5,197.5,16.0,7.0,2011.0
75%,,29.717599868774414,-95.34140014648438,1315482975.0,192.70399475097656,77.99700164794922,,,,46.89550018310547,,,,85.04100036621094,212.0,13.600000381469727,,-0.3909297281355374,3.7637511547929097,17.25,251.0,23.0,9.0,2011.0
max,,29.717599868774414,-95.34140014648438,1320105300.0,2221.2099609375,96.80899810791016,,,,137.72300720214844,,,,104.6969985961914,359.0,37.534000396728516,,31.511198013737978,31.374387365403138,23.0,304.0,31.0,10.0,2011.0
