,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,212202,212202.0,212202.0,212202.0,174144.0,212202.0,0.0,0.0,0.0,212202.0,0.0,0.0,0.0,212202.0,212202.0,212202.0,0.0,212202.0,212202.0,212202.0,212202.0,212202.0,212202.0,212202.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,212202,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717592239379883,-95.3414077758789,1460167258.520655,187.1422119140625,47.2415771484375,,,,50.06675720214844,,,,72.53899383544922,171.37132263183594,10.844748497009277,,-4.58117776127095,1.9158834868827042,14.723221270299055,99.45138594358205,13.532106200695564,3.8374567628957315,2016.0
std,,0.0,0.0,2531053.4759363886,32.94930648803711,19.138179779052734,,,,9.151692390441895,,,,6.960669040679932,81.65320587158203,4.919058322906494,,8.595258782539608,6.577983798578617,7.552148554201953,29.304521131212272,8.280332009829607,1.047901859031469,0.0
min,,29.717599868774414,-95.34140014648438,1451944500.0,1.437000036239624,8.902000427246094,,,,40.00299835205078,,,,47.696998596191406,0.0,0.0,,-26.12620215215412,-28.166253048717106,0.0,4.0,1.0,1.0,2016.0
25%,,29.717599868774414,-95.34140014648438,1458685500.0,163.2550048828125,30.43600082397461,,,,43.21099853515625,,,,67.86799621582031,125.0,7.406000137329102,,-10.409493135221323,-1.809349846198855,8.0,82.0,7.0,3.0,2016.0
50%,,29.717599868774414,-95.34140014648438,1460302200.0,181.60299682617188,49.18000030517578,,,,47.362998962402344,,,,72.9990005493164,162.0,10.251999855041504,,-5.88223585553905,2.4492670796960043,18.0,101.0,12.0,4.0,2016.0
75%,,29.717599868774414,-95.34140014648438,1462487400.0,208.5019989013672,61.69200134277344,,,,54.22200012207031,,,,77.88300323486328,205.0,13.911999702453613,,0.9081703470551592,6.070638854495844,21.0,126.0,21.0,5.0,2016.0
max,,29.717599868774414,-95.34140014648438,1463866200.0,353.7879943847656,92.52100372314453,,,,95.32499694824219,,,,87.35700225830078,359.0,34.57699966430664,,24.388134351746988,29.94456038665453,23.0,142.0,31.0,5.0,2016.0
