,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,114368,114368.0,114368.0,114368.0,110555.0,110749.0,107088.0,107088.0,107088.0,110037.0,0.0,110474.0,110647.0,110865.0,107745.0,107741.0,0.0,107741.0,107741.0,114368.0,114368.0,114368.0,114368.0,114368.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,114368,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29471588134766,1153709552.5181868,197.33518981933594,71.0851058959961,6.335516929626465,12.29793643951416,18.480724334716797,26.162832260131836,,2.610274314880371,0.29589158296585083,79.23645782470703,160.6937713623047,5.013474941253662,,-2.3232904660970393,0.8055301182222129,11.50297285954113,204.62143256855063,15.844711807498602,7.241186345831002,2006.0
std,,0.0,0.0,5041122.340004922,245.88009643554688,14.409671783447266,19.34273338317871,10.149937629699707,24.7358455657959,22.602445602416992,,7.074909687042236,0.412899374961853,7.0217461585998535,79.93800354003906,2.8103418350219727,,4.393510701813161,2.7719370699262815,6.923541513071898,58.34578720265768,8.82192236697171,1.8852213235571007,0.0
min,,29.686389923095703,-95.29472351074219,1143849600.0,-1261.4737548828125,19.3700008392334,-3.0182600021362305,-0.07018999755382538,-0.34755998849868774,-0.833329975605011,,-12.957220077514648,-0.021490000188350677,51.099998474121094,0.0,0.0,,-17.919983562365307,-17.16075712304891,0.0,91.0,1.0,4.0,2006.0
25%,,29.686389923095703,-95.29472351074219,1149472725.0,68.31791687011719,60.619998931884766,0.4006499946117401,4.915589809417725,6.086410045623779,9.61361026763916,,0.35339999198913574,0.00039999998989515007,75.4000015258789,121.80000305175781,2.9000000953674316,,-5.2737945207945005,-0.8228303457055485,6.0,156.0,8.0,6.0,2006.0
50%,,29.686389923095703,-95.29472351074219,1153761450.0,131.01121520996094,74.41999816894531,1.144919991493225,8.961259841918945,10.496789932250977,21.01059913635254,,0.7175300121307373,0.02923000045120716,79.5,163.6999969482422,4.599999904632568,,-2.4929534078229847,0.7888474218698032,12.0,205.0,16.0,7.0,2006.0
75%,,29.686389923095703,-95.29472351074219,1158050175.0,230.44247436523438,83.20999908447266,3.2950000762939453,16.333850860595703,20.599260330200195,36.95484924316406,,1.822059988975525,0.51419997215271,84.0,197.3000030517578,6.800000190734863,,0.4698942919921862,2.5996792515800324,18.0,255.0,23.0,9.0,2006.0
max,,29.686389923095703,-95.29472351074219,1162338900.0,17781.998046875,94.12000274658203,492.3567199707031,75.4017105102539,520.7811279296875,159.02976989746094,,146.22799682617188,1.760599970817566,96.4000015258789,359.8999938964844,18.799999237060547,,16.517310703602448,11.419991514157074,23.0,304.0,31.0,10.0,2006.0
