,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,89500,89500.0,89500.0,89500.0,84039.0,88063.0,83129.0,83129.0,83129.0,86506.0,74254.0,88575.0,89236.0,79709.0,83761.0,83761.0,0.0,83761.0,83761.0,89500.0,89500.0,89500.0,89500.0,89500.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,89500,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29472351074219,1185791767.4882681,261.68475341796875,71.08003997802734,14.492328643798828,14.473697662353516,29.045766830444336,19.576309204101562,13.365626335144043,2.7044267654418945,0.32098039984703064,71.42695617675781,152.0438690185547,4.670997142791748,,-0.6757609709083763,0.8304588474034037,13.002279329608939,210.8808938547486,15.841832402234637,7.437988826815642,2007.0
std,,0.0,0.0,8614546.88753811,318.7947692871094,15.296462059020996,34.933265686035156,10.828320503234863,41.68679428100586,18.359766006469727,8.496010780334473,6.542995929718018,0.40508657693862915,13.377351760864258,96.93301391601562,2.8485918045043945,,4.419477080215684,3.042177581564545,3.7411101792692047,99.7053309614878,8.790921078326027,3.2582571586740534,0.0
min,,29.686389923095703,-95.29472351074219,1167634800.0,-179.93939208984375,8.300000190734863,-10.613530158996582,0.0485600009560585,-6.195079803466797,-3.742609977722168,-0.20229999721050262,-4.894050121307373,0.0010000000474974513,28.799999237060547,0.0,0.0,,-19.142151208689434,-15.475831693808765,7.0,1.0,1.0,1.0,2007.0
25%,,29.686389923095703,-95.29472351074219,1179837225.0,87.2910385131836,62.099998474121094,0.7442600131034851,6.0997700691223145,7.504940032958984,3.570435047149658,7.147125005722046,0.42965999245643616,0.0032999999821186066,63.79999923706055,72.70001220703125,2.5,,-3.560206576058356,-0.6990177105231323,10.0,142.0,8.0,5.0,2007.0
50%,,29.686389923095703,-95.29472351074219,1186755750.0,164.10418701171875,75.94000244140625,2.4138200283050537,11.069829940795898,14.511719703674316,16.24813938140869,11.673999786376953,0.9623200297355652,0.09369999915361404,75.5999984741211,149.3000030517578,4.300000190734863,,-0.5892666136164116,0.7604534207446879,13.0,222.0,16.0,8.0,2007.0
75%,,29.686389923095703,-95.29472351074219,1192963200.0,315.98724365234375,83.16999816894531,9.898550033569336,20.507930755615234,31.989490509033203,29.66330909729004,17.886474609375,2.4142301082611084,0.5825999975204468,80.5999984741211,208.10000610351562,6.5,,2.232994785981379,2.7451838447448846,16.0,294.0,23.0,10.0,2007.0
max,,29.686389923095703,-95.29472351074219,1199130900.0,6278.28759765625,91.55000305175781,542.1486206054688,74.32333374023438,542.2042846679688,135.9686737060547,83.76499938964844,138.63075256347656,1.7741999626159668,99.30000305175781,359.8999938964844,21.700000762939453,,15.889321359391408,14.990636179748693,19.0,365.0,31.0,12.0,2007.0
