,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,105696,105696.0,105696.0,105696.0,100917.0,100062.0,91652.0,99729.0,99729.0,99052.0,84168.0,89275.0,103885.0,103969.0,104191.0,104190.0,0.0,104190.0,104190.0,105696.0,105696.0,105696.0,105696.0,105696.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,105696,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.686397552490234,-95.29472351074219,1277986156.26703,242.66297912597656,68.92644500732422,6.23126745223999,11.948488235473633,18.0992431640625,25.06330680847168,10.910438537597656,1.9030556678771973,0.2929692566394806,70.00618743896484,170.0877227783203,5.694479942321777,,-1.4394657993608357,0.6814581721637383,11.5,182.00817438692098,15.640326975476839,6.4959128065395095,2010.0
std,,0.0,0.0,9152373.116090119,238.27584838867188,17.457019805908203,20.93049430847168,10.513396263122559,27.230876922607422,17.54912757873535,6.3474040031433105,3.5301856994628906,0.43103981018066406,15.050305366516113,93.44722747802734,3.0277440547943115,,5.1487771375385805,3.542354297652807,6.922219298399748,105.92985105887439,8.838976483589414,3.4624436945431873,0.0
min,,29.686389923095703,-95.29472351074219,1262304000.0,-3122.4609375,9.890000343322754,-13.031740188598633,-24.828149795532227,-49.67087936401367,-12.097000122070312,-4.249899864196777,-26.790929794311523,-0.007249999791383743,22.799999237060547,0.0,0.0,,-17.55802300504057,-17.75528769822486,0.0,1.0,1.0,1.0,2010.0
25%,,29.686389923095703,-95.29472351074219,1270058325.0,140.71994018554688,57.90999984741211,0.3481700122356415,4.740379810333252,5.536280155181885,11.722970008850098,6.414475202560425,0.3679499924182892,-0.000699999975040555,58.599998474121094,113.69999694824219,3.299999952316284,,-4.868069121489635,-1.5343226490944954,5.75,90.0,8.0,3.0,2010.0
50%,,29.686389923095703,-95.29472351074219,1277985450.0,195.88987731933594,72.80000305175781,0.9295300245285034,8.247309684753418,9.543370246887207,23.15287494659424,9.673999786376953,0.7526199817657471,0.008999999612569809,73.0999984741211,167.10000610351562,5.300000190734863,,-1.9076976477074783,0.5981417189159204,11.5,182.0,16.0,7.0,2010.0
75%,,29.686389923095703,-95.29472351074219,1285912575.0,268.9336853027344,83.23999786376953,2.641390085220337,15.828570365905762,18.813589096069336,35.60496139526367,14.400199890136719,2.2669999599456787,0.4950000047683716,81.9000015258789,219.1999969482422,7.699999809265137,,2.0367183640208255,2.8575173383239325,17.25,274.0,23.0,10.0,2010.0
max,,29.686389923095703,-95.29472351074219,1293839700.0,5169.23828125,95.56999969482422,417.3941345214844,92.1772232055664,461.6496887207031,138.3250274658203,114.1520004272461,194.19029235839844,1.799299955368042,99.0,359.8999938964844,20.100000381469727,,17.353070996748258,19.21143959744645,23.0,365.0,31.0,12.0,2010.0
