,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,15304,15304.0,15304.0,15304.0,14238.0,13374.0,14932.0,14932.0,14932.0,15304.0,12898.0,14862.0,13327.0,15286.0,13400.0,15286.0,0.0,13400.0,13400.0,15304.0,15304.0,15304.0,15304.0,15304.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,15304,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.68639373779297,-95.29472351074219,1310504833.788552,173.67881774902344,43.78584289550781,0.6889143586158752,6.7441205978393555,7.432382583618164,52.4740104675293,11.968435287475586,1.3181772232055664,0.7182371616363525,80.67991638183594,165.9397735595703,6.6901936531066895,,-3.1320012009496843,1.4911394389910664,15.721184004181913,193.20582854155776,14.818936225823315,6.895386826973341,2011.0
std,,0.0,0.0,7363702.947123257,65.04143524169922,15.077768325805664,0.7334830164909363,4.4047698974609375,4.778814792633057,11.840691566467285,7.440775394439697,2.328211545944214,0.5066333413124084,9.790398597717285,76.69668579101562,2.6974899768829346,,4.845812615104454,3.847224280316501,7.290668360166757,85.22263689680949,9.176998172097456,2.770791662085944,0.0
min,,29.686389923095703,-95.29472351074219,1293999600.0,-112.4903335571289,10.800000190734863,-0.3844600021839142,-4.2557902336120605,-3.909600019454956,40.00175094604492,-0.13210000097751617,-0.67399001121521,-0.0008999999845400453,48.099998474121094,0.0,0.20000000298023224,,-18.97908262672672,-11.020208309956393,0.0,2.0,1.0,1.0,2011.0
25%,,29.686389923095703,-95.29472351074219,1304103225.0,137.3019905090332,32.46249961853027,0.240339994430542,3.8068149089813232,4.2492698431015015,43.61050605773926,7.092700123786926,0.31981000304222107,0.22949999570846558,73.4000015258789,123.5,4.699999809265137,,-6.2926734488060605,-1.1585289746805596,15.0,119.0,6.0,4.0,2011.0
50%,,29.686389923095703,-95.29472351074219,1313609850.0,166.37635803222656,43.439998626708984,0.5034800171852112,5.840584993362427,6.4091901779174805,48.995479583740234,10.626749992370605,0.6619700193405151,0.7490000128746033,80.5999984741211,159.1999969482422,6.5,,-3.799976849099603,1.7710581590557304,18.0,229.0,14.0,8.0,2011.0
75%,,29.686389923095703,-95.29472351074219,1316652975.0,204.82406616210938,54.900001525878906,0.9080250114202499,8.767999649047852,9.619500160217285,57.638671875,15.747425317764282,1.3644200563430786,1.188599944114685,88.5999984741211,197.7249984741211,8.5,,-0.5346938997399915,4.275577270761067,21.0,265.0,23.0,9.0,2011.0
max,,29.686389923095703,-95.29472351074219,1325198400.0,812.6078491210938,84.2300033569336,14.527739524841309,41.956260681152344,48.0123291015625,126.73607635498047,119.16999816894531,54.26435852050781,1.7024999856948853,104.30000305175781,359.8999938964844,19.200000762939453,,12.586012320928134,15.987062605790276,23.0,363.0,31.0,12.0,2011.0
