,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,66416,66416.0,66416.0,66416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66416.0,66416.0,66416.0,66416.0,66416.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0695,,,,,,,,,,,,,,,,,,,,,,,
freq,66416,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.717594146728516,-95.34142303466797,1028197863.2016381,,,,,,,,,,,,,,,,8.70627559624187,213.0563719585642,15.860274632618646,7.508672609009877,2002.0
std,,0.0,0.0,8674202.259654848,,,,,,,,,,,,,,,,8.879409108186172,100.39527127193179,8.851798566068952,3.2835599943049325,0.0
min,,29.717599868774414,-95.34140014648438,1009843200.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,2002.0
25%,,29.717599868774414,-95.34140014648438,1021779525.0,,,,,,,,,,,,,,,,2.0,139.0,8.0,5.0,2002.0
50%,,29.717599868774414,-95.34140014648438,1029392250.0,,,,,,,,,,,,,,,,5.0,227.0,16.0,8.0,2002.0
75%,,29.717599868774414,-95.34140014648438,1035410775.0,,,,,,,,,,,,,,,,21.0,296.0,24.0,10.0,2002.0
max,,29.717599868774414,-95.34140014648438,1041378900.0,,,,,,,,,,,,,,,,23.0,365.0,31.0,12.0,2002.0
