,AQS_Code,Latitude,Longitude,epoch,co,humid,no,no2,nox,o3,pm25,so2,solar,temp,winddir,windspd,dew,wind_x_dir,wind_y_dir,hour,day_of_year,day,month,year
count,57252,57252.0,57252.0,57252.0,53181.0,54246.0,48060.0,52284.0,52284.0,54706.0,45542.0,49395.0,56141.0,56349.0,56417.0,56416.0,0.0,56416.0,56416.0,57252.0,57252.0,57252.0,57252.0,57252.0
unique,1,,,,,,,,,,,,,,,,,,,,,,,
top,48_201_0416,,,,,,,,,,,,,,,,,,,,,,,
freq,57252,,,,,,,,,,,,,,,,,,,,,,,
mean,,29.6863956451416,-95.29471588134766,1277991556.26703,248.7797088623047,71.521240234375,8.782914161682129,12.3428316116333,20.93808364868164,22.569217681884766,10.598952293395996,2.1401333808898926,0.3983464539051056,68.71241760253906,168.4839324951172,5.430154323577881,,-0.8906457809154679,0.5696518044081729,13.0,182.00817438692098,15.640326975476839,6.4959128065395095,2010.0
std,,0.0,0.0,9152385.737714902,254.38641357421875,16.685823440551758,25.04035758972168,10.57125186920166,31.40936279296875,17.34430694580078,6.424213409423828,3.9289419651031494,0.4876652657985687,15.38941478729248,98.2607650756836,3.086315393447876,,5.0138680206443675,3.5715261137621153,3.741690064290911,105.93027507840736,8.839011864538628,3.462457554128032,0.0
min,,29.686389923095703,-95.29472351074219,1262329200.0,-3122.4609375,11.65999984741211,-13.031740188598633,-24.828149795532227,-21.043590545654297,-12.097000122070312,-0.6305000185966492,-26.790929794311523,-0.007249999791383743,22.799999237060547,0.0,0.0,,-17.55802300504057,-17.75528769822486,7.0,1.0,1.0,1.0,2010.0
25%,,29.686389923095703,-95.29472351074219,1270053825.0,137.5380859375,60.619998931884766,0.5239199995994568,4.77131986618042,5.758332371711731,8.857029914855957,6.004249930381775,0.37641000747680664,-0.0005000000237487257,57.20000076293945,97.5,3.0,,-3.9585280079171072,-1.6311013620828783,10.0,90.0,8.0,3.0,2010.0
50%,,29.686389923095703,-95.29472351074219,1277990850.0,194.20335388183594,75.83999633789062,1.4851849675178528,8.697020053863525,10.602789878845215,20.67174530029297,9.321899890899658,0.796019971370697,0.13009999692440033,71.69999694824219,166.3000030517578,5.0,,-1.0746219980842648,0.5401124551643386,13.0,182.0,16.0,7.0,2010.0
75%,,29.686389923095703,-95.29472351074219,1285927875.0,269.68206787109375,85.12000274658203,4.690360069274902,17.17268943786621,22.251052379608154,32.757986068725586,14.166325092315674,2.616770029067993,0.7753599882125854,81.0,231.0,7.400000095367432,,2.39973316026326,2.6946292055519425,16.0,274.0,23.0,10.0,2010.0
max,,29.686389923095703,-95.29472351074219,1293825300.0,5169.23828125,95.56999969482422,417.3941345214844,92.1772232055664,461.6496887207031,138.3250274658203,70.12650299072266,194.19029235839844,1.799299955368042,98.5,359.8999938964844,20.100000381469727,,17.0583215802248,19.21143959744645,19.0,365.0,31.0,12.0,2010.0
